metric,algorithm,value,Constraints,percentage,version,pct,diff,dataset
Equal Odds Difference,SOFT,0.0,Noisy protected attributes,0.4,1,-inf,-0.01147292428456441,Law School
Equal Odds Difference,PRIV,0.010653188665277036,Noisy protected attributes,0.4,1,-7.694744222067684,-0.0008197356192873734,Law School
Equal Odds Difference,MDRO,0.0,Noisy protected attributes,0.4,1,-inf,-0.01147292428456441,Law School
Equal Odds Difference,ARL,0.01349528800335549,No protected attributes,0.4,1,14.98570255253714,0.0020223637187910815,Law School
Equal Odds Difference,DRO,0.0,No protected attributes,0.4,1,-inf,-0.01147292428456441,Law School
Accuracy,LR,0.827683615819209,No constraints,0.4,2,0.0,0.0,Law School
Accuracy,RF,0.8762711864406779,No constraints,0.4,2,5.544809800128947,0.0485875706214689,Law School
Accuracy,SREW,0.8278719397363465,True protected attributes,0.4,2,0.02274795268426555,0.00018832391713752283,Law School
Accuracy,ADDEB,0.8310734463276837,True protected attributes,0.4,2,0.4078857919782575,0.003389830508474634,Law School
Accuracy,LFR,0.19152542372881357,True protected attributes,0.4,2,-332.1533923303835,-0.6361581920903955,Law School
Accuracy,CALEQ,0.828060263653484,True protected attributes,0.4,2,0.045485558335223164,0.00037664783427493465,Law School
Accuracy,ROC,0.811864406779661,True protected attributes,0.4,2,-1.9485038274182243,-0.015819209039548032,Law School
Accuracy,EGR,0.8274952919020716,True protected attributes,0.4,2,-0.0227583067819781,-0.0001883239171374118,Law School
Accuracy,GSR,0.8293785310734463,True protected attributes,0.4,2,0.2043596730245234,0.0016949152542372614,Law School
Accuracy,SOFT,0.8084745762711865,Noisy protected attributes,0.4,2,-2.375960866526894,-0.019209039548022555,Law School
Accuracy,PRIV,0.824105461393597,Noisy protected attributes,0.4,2,-0.43418647166362234,-0.0035781544256120457,Law School
Accuracy,MDRO,0.8084745762711865,Noisy protected attributes,0.4,2,-2.375960866526894,-0.019209039548022555,Law School
Accuracy,ARL,0.8386064030131827,No protected attributes,0.4,2,1.302492701549518,0.01092278719397366,Law School
Accuracy,DRO,0.8263653483992467,No protected attributes,0.4,2,-0.15952597994530748,-0.0013182674199623268,Law School
Equal Odds Difference,LR,0.002597132366521704,No constraints,0.4,2,0.0,0.0,Law School
Equal Odds Difference,RF,0.00552088863498254,No constraints,0.4,2,52.95807363210982,0.0029237562684608365,Law School
Equal Odds Difference,SREW,-0.0030101080521244133,True protected attributes,0.4,2,186.28037005810313,-0.005607240418646117,Law School
Equal Odds Difference,ADDEB,-0.06102133899151706,True protected attributes,0.4,2,104.2561051747533,-0.06361847135803876,Law School
Equal Odds Difference,LFR,0.0,True protected attributes,0.4,2,-inf,-0.002597132366521704,Law School
Equal Odds Difference,CALEQ,0.005146800594987594,True protected attributes,0.4,2,49.53889666813556,0.00254966822846589,Law School
Equal Odds Difference,ROC,0.09570418873926623,True protected attributes,0.4,2,97.28629185333021,0.09310705637274452,Law School
Equal Odds Difference,EGR,-0.006950772587917306,True protected attributes,0.4,2,137.364657434432,-0.00954790495443901,Law School
Equal Odds Difference,GSR,-0.005510447725903728,True protected attributes,0.4,2,147.13105895756894,-0.008107580092425432,Law School
Equal Odds Difference,SOFT,0.0,Noisy protected attributes,0.4,2,-inf,-0.002597132366521704,Law School
Equal Odds Difference,PRIV,0.012023996541439125,Noisy protected attributes,0.4,2,78.40042320728364,0.009426864174917421,Law School
Equal Odds Difference,MDRO,0.0,Noisy protected attributes,0.4,2,-inf,-0.002597132366521704,Law School
Equal Odds Difference,ARL,-0.004253862829983843,No protected attributes,0.4,2,161.05350525681075,-0.0068509951965055466,Law School
Equal Odds Difference,DRO,-0.015868505267232824,No protected attributes,0.4,2,116.36658477143762,-0.018465637633754528,Law School
Accuracy,LR,0.8197740112994351,No constraints,0.4,3,0.0,0.0,Law School
Accuracy,RF,0.8723163841807909,No constraints,0.4,3,6.023316062176165,0.05254237288135588,Law School
Accuracy,SREW,0.82015065913371,True protected attributes,0.4,3,0.04592422502870397,0.00037664783427493465,Law School
Accuracy,ADDEB,0.8214689265536723,True protected attributes,0.4,3,0.20632737276478075,0.0016949152542372614,Law School
Accuracy,LFR,0.7975517890772128,True protected attributes,0.4,3,-2.7863046044864337,-0.022222222222222254,Law School
Accuracy,CALEQ,0.8195856873822975,True protected attributes,0.4,3,-0.022977941176471894,-0.00018832391713752283,Law School
Accuracy,ROC,0.7809792843691149,True protected attributes,0.4,3,-4.967446346756699,-0.038794726930320156,Law School
Accuracy,EGR,0.8131826741996233,True protected attributes,0.4,3,-0.8105604446503101,-0.006591337099811745,Law School
Accuracy,GSR,0.82015065913371,True protected attributes,0.4,3,0.04592422502870397,0.00037664783427493465,Law School
Accuracy,SOFT,0.7975517890772128,Noisy protected attributes,0.4,3,-2.7863046044864337,-0.022222222222222254,Law School
Accuracy,PRIV,0.8030131826741996,Noisy protected attributes,0.4,3,-2.0872420262664226,-0.016760828625235424,Law School
Accuracy,MDRO,0.8,Noisy protected attributes,0.4,3,-2.4717514124293682,-0.019774011299435013,Law School
Accuracy,ARL,0.8329566854990584,No protected attributes,0.4,3,1.5826362197603472,0.013182674199623379,Law School
Accuracy,DRO,0.2024482109227872,No protected attributes,0.4,3,-304.93023255813955,-0.6173258003766479,Law School
Equal Odds Difference,LR,-0.008317130493668029,No constraints,0.4,3,0.0,0.0,Law School
Equal Odds Difference,RF,0.0019482307492946216,No constraints,0.4,3,526.9068485177816,0.01026536124296265,Law School
Equal Odds Difference,SREW,-0.014752182916813433,True protected attributes,0.4,3,43.621018390513676,-0.006435052423145404,Law School
Equal Odds Difference,ADDEB,0.019624119162997652,True protected attributes,0.4,3,142.38218502744536,0.02794124965666568,Law School
Equal Odds Difference,LFR,0.0,True protected attributes,0.4,3,inf,0.008317130493668029,Law School
Equal Odds Difference,CALEQ,-0.015474558208772346,True protected attributes,0.4,3,46.252872738213966,-0.007157427715104317,Law School
Equal Odds Difference,ROC,0.10905335037229083,True protected attributes,0.4,3,107.6266620560255,0.11737048086595886,Law School
